Arquivo gerado automaticamente - Dados do forno - LAFAC USP 
 
 
chave 	 Data e horario completo  	t_0 		s1 	s2 	s3 	s4 	s5 	s6	experimento
2051	2015-09-22 20:30:06.728000	1442964606.73	274.2938	85.9793	272.9606	73.582	167.2458	274.2834	teste_dados	
2052	2015-09-22 20:30:12.038000	1442964612.04	274.6863	85.2853	272.9606	73.38	166.8736	274.7383	teste_dados	
2053	2015-09-22 20:30:16.858000	1442964616.86	274.2938	85.9793	272.9606	73.582	166.8736	274.2834	teste_dados	
2054	2015-09-22 20:30:21.668000	1442964621.67	274.6863	85.9793	273.6424	73.582	166.8736	274.7383	teste_dados	
2055	2015-09-22 20:30:26.927000	1442964626.93	274.2938	86.6733	272.9606	73.38	166.8736	274.7383	teste_dados	
2056	2015-09-22 20:30:31.738000	1442964631.74	274.2938	85.9793	273.3015	73.38	166.5014	274.2834	teste_dados	
2057	2015-09-22 20:30:37.090000	1442964637.09	274.2938	85.9793	273.9833	73.582	166.8736	274.7383	teste_dados	
2058	2015-09-22 20:30:41.916000	1442964641.92	274.2938	86.3263	273.3015	73.986	166.8736	274.2834	teste_dados	
2059	2015-09-22 20:30:46.702000	1442964646.7	274.6863	85.6323	273.9833	73.582	165.757	274.7383	teste_dados	
2060	2015-09-22 20:30:51.975000	1442964651.97	274.2938	85.9793	272.9606	73.784	166.8736	274.7383	teste_dados	
2061	2015-09-22 20:30:56.825000	1442964656.83	274.2938	85.6323	272.9606	73.38	166.8736	273.8285	teste_dados	
2062	2015-09-22 20:31:02.078000	1442964662.08	274.6863	85.9793	273.3015	72.976	166.5014	275.1932	teste_dados	
2063	2015-09-22 20:31:06.876000	1442964666.88	274.2938	85.6323	273.3015	73.582	166.8736	274.2834	teste_dados	
2064	2015-09-22 20:31:12.134000	1442964672.13	274.2938	85.9793	273.9833	73.582	166.8736	274.7383	teste_dados	
2065	2015-09-22 20:31:16.940000	1442964676.94	274.6863	85.6323	273.3015	73.582	166.8736	274.2834	teste_dados	
2066	2015-09-22 20:31:21.760000	1442964681.76	274.2938	85.9793	273.3015	73.582	167.2458	274.2834	teste_dados	
2067	2015-09-22 20:31:27.046000	1442964687.05	274.2938	85.6323	272.6197	73.38	166.8736	274.7383	teste_dados	
2068	2015-09-22 20:31:31.856000	1442964691.86	274.2938	85.6323	273.3015	73.582	166.8736	274.2834	teste_dados	
2069	2015-09-22 20:31:37.129000	1442964697.13	274.2938	85.6323	273.3015	73.784	166.8736	274.7383	teste_dados	
2070	2015-09-22 20:31:41.961000	1442964701.96	274.2938	85.9793	273.3015	73.38	166.8736	274.7383	teste_dados	
2071	2015-09-22 20:31:46.825000	1442964706.83	274.2938	85.9793	273.3015	73.582	166.8736	275.1932	teste_dados	
2072	2015-09-22 20:31:52.080000	1442964712.08	274.6863	85.9793	273.6424	73.582	166.8736	275.1932	teste_dados	
2073	2015-09-22 20:31:56.950000	1442964716.95	274.2938	85.6323	273.3015	73.582	166.8736	274.7383	teste_dados	
2074	2015-09-22 20:32:01.786000	1442964721.79	274.6863	85.6323	273.6424	73.582	166.5014	275.1932	teste_dados	
2075	2015-09-22 20:32:07.063000	1442964727.06	274.6863	85.2853	273.3015	73.582	166.8736	274.2834	teste_dados	
2076	2015-09-22 20:32:11.898000	1442964731.9	274.2938	86.6733	273.3015	73.784	166.8736	274.2834	teste_dados	
2077	2015-09-22 20:32:17.144000	1442964737.14	274.2938	85.9793	273.9833	73.582	166.8736	274.7383	teste_dados	
2078	2015-09-22 20:32:22.009000	1442964742.01	274.6863	85.9793	272.9606	73.784	167.2458	273.8285	teste_dados	
2079	2015-09-22 20:32:26.900000	1442964746.9	274.6863	85.9793	272.6197	73.582	166.8736	274.2834	teste_dados	
2080	2015-09-22 20:32:31.900000	1442964751.9	274.2938	85.9793	273.6424	73.784	166.5014	274.7383	teste_dados	
2081	2015-09-22 20:32:36.797000	1442964756.8	274.2938	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
2082	2015-09-22 20:32:42.144000	1442964762.14	274.6863	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
2083	2015-09-22 20:32:47.075000	1442964767.08	274.6863	85.6323	272.9606	73.582	166.8736	274.7383	teste_dados	
2084	2015-09-22 20:32:51.935000	1442964771.93	274.6863	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2085	2015-09-22 20:32:56.840000	1442964776.84	274.6863	85.9793	272.9606	73.582	166.8736	274.2834	teste_dados	
2086	2015-09-22 20:33:02.147000	1442964782.15	274.2938	85.9793	273.3015	73.582	166.1292	274.7383	teste_dados	
2087	2015-09-22 20:33:06.979000	1442964786.98	274.6863	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
2088	2015-09-22 20:33:11.835000	1442964791.84	274.2938	85.6323	273.3015	73.582	166.5014	274.7383	teste_dados	
2089	2015-09-22 20:33:17.115000	1442964797.12	274.6863	85.6323	272.9606	73.986	166.8736	274.2834	teste_dados	
2090	2015-09-22 20:33:21.945000	1442964801.94	274.6863	85.6323	272.9606	73.582	166.8736	274.7383	teste_dados	
2091	2015-09-22 20:33:26.791000	1442964806.79	274.6863	85.9793	272.9606	73.582	166.1292	274.7383	teste_dados	
2092	2015-09-22 20:33:32.071000	1442964812.07	274.6863	86.6733	272.9606	73.582	166.8736	274.7383	teste_dados	
2093	2015-09-22 20:33:36.972000	1442964816.97	274.2938	85.6323	273.3015	73.582	166.8736	274.7383	teste_dados	
2094	2015-09-22 20:33:41.803000	1442964821.8	274.2938	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2095	2015-09-22 20:33:47.113000	1442964827.11	274.2938	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
2096	2015-09-22 20:33:51.983000	1442964831.98	274.6863	85.9793	273.9833	73.582	165.757	274.7383	teste_dados	
2097	2015-09-22 20:33:56.802000	1442964836.8	273.9013	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2098	2015-09-22 20:34:02.089000	1442964842.09	274.2938	85.9793	274.3242	73.582	166.8736	274.7383	teste_dados	
2099	2015-09-22 20:34:06.989000	1442964846.99	274.6863	85.6323	272.9606	73.582	166.8736	274.7383	teste_dados	
2100	2015-09-22 20:34:11.888000	1442964851.89	274.6863	85.6323	272.6197	73.582	167.2458	274.7383	teste_dados	
2101	2015-09-22 20:34:17.208000	1442964857.21	274.6863	85.9793	272.9606	73.582	166.8736	274.2834	teste_dados	
2102	2015-09-22 20:34:22.088000	1442964862.09	274.6863	85.6323	272.2788	73.582	167.618	273.8285	teste_dados	
2103	2015-09-22 20:34:26.962000	1442964866.96	274.6863	85.9793	273.6424	73.582	167.618	273.8285	teste_dados	
2104	2015-09-22 20:34:31.848000	1442964871.85	274.6863	85.6323	273.9833	73.582	166.8736	274.7383	teste_dados	
2105	2015-09-22 20:34:37.183000	1442964877.18	274.2938	86.3263	272.9606	73.582	166.8736	274.2834	teste_dados	
2106	2015-09-22 20:34:42.073000	1442964882.07	274.6863	85.9793	272.6197	73.582	166.8736	274.7383	teste_dados	
2107	2015-09-22 20:34:46.909000	1442964886.91	274.2938	85.9793	272.6197	73.582	167.2458	274.2834	teste_dados	
2108	2015-09-22 20:34:52.184000	1442964892.18	274.2938	86.3263	273.3015	73.582	166.8736	274.7383	teste_dados	
2109	2015-09-22 20:34:57.060000	1442964897.06	274.2938	85.9793	272.6197	73.582	166.8736	274.7383	teste_dados	
2110	2015-09-22 20:35:01.930000	1442964901.93	274.2938	86.6733	272.9606	73.582	166.8736	274.7383	teste_dados	
2111	2015-09-22 20:35:07.238000	1442964907.24	274.6863	85.9793	273.3015	73.582	166.8736	275.1932	teste_dados	
2112	2015-09-22 20:35:12.108000	1442964912.11	274.2938	85.9793	273.6424	73.582	167.2458	274.7383	teste_dados	
2113	2015-09-22 20:35:17.024000	1442964917.02	274.2938	86.3263	272.9606	73.582	166.8736	274.2834	teste_dados	
2114	2015-09-22 20:35:21.851000	1442964921.85	274.2938	85.9793	272.9606	73.582	167.2458	274.2834	teste_dados	
2115	2015-09-22 20:35:27.175000	1442964927.17	274.6863	86.3263	272.9606	73.38	167.2458	274.2834	teste_dados	
2116	2015-09-22 20:35:32.035000	1442964932.04	274.6863	85.6323	272.9606	73.582	166.8736	274.2834	teste_dados	
2117	2015-09-22 20:35:36.895000	1442964936.89	274.2938	85.9793	273.3015	73.986	166.8736	274.2834	teste_dados	
2118	2015-09-22 20:35:42.201000	1442964942.2	274.6863	85.9793	273.3015	73.784	166.8736	274.2834	teste_dados	
2119	2015-09-22 20:35:47.069000	1442964947.07	274.6863	85.9793	273.3015	73.38	166.5014	274.7383	teste_dados	
2120	2015-09-22 20:35:51.949000	1442964951.95	274.2938	85.9793	272.6197	73.582	167.2458	274.2834	teste_dados	
2121	2015-09-22 20:35:57.242000	1442964957.24	274.2938	85.6323	273.6424	73.784	166.8736	274.2834	teste_dados	
2122	2015-09-22 20:36:02.155000	1442964962.15	274.6863	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2123	2015-09-22 20:36:07.013000	1442964967.01	275.0788	85.9793	273.3015	73.582	166.8736	274.2834	teste_dados	
2124	2015-09-22 20:36:12.323000	1442964972.32	274.2938	85.9793	274.3242	73.582	166.8736	274.7383	teste_dados	
2125	2015-09-22 20:36:17.186000	1442964977.19	275.0788	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2126	2015-09-22 20:36:22.050000	1442964982.05	274.6863	85.6323	272.2788	73.582	167.9902	274.2834	teste_dados	
2127	2015-09-22 20:36:26.946000	1442964986.95	273.9013	85.6323	272.9606	73.38	166.8736	274.7383	teste_dados	
2128	2015-09-22 20:36:32.256000	1442964992.26	274.6863	85.6323	273.3015	73.582	166.5014	274.2834	teste_dados	
2129	2015-09-22 20:36:37.142000	1442964997.14	274.6863	85.6323	273.9833	73.582	165.757	274.2834	teste_dados	
2130	2015-09-22 20:36:42.039000	1442965002.04	274.2938	85.9793	273.9833	73.582	166.8736	274.7383	teste_dados	
2131	2015-09-22 20:36:46.891000	1442965006.89	274.2938	85.9793	272.9606	73.582	167.2458	274.7383	teste_dados	
2132	2015-09-22 20:36:52.267000	1442965012.27	274.6863	85.6323	273.3015	73.784	166.5014	274.7383	teste_dados	
2133	2015-09-22 20:36:57.187000	1442965017.19	274.2938	87.0203	272.9606	73.38	166.8736	274.2834	teste_dados	
2134	2015-09-22 20:37:02.047000	1442965022.05	274.2938	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2135	2015-09-22 20:37:06.948000	1442965026.95	274.2938	85.6323	272.9606	73.582	166.8736	274.7383	teste_dados	
2136	2015-09-22 20:37:12.267000	1442965032.27	274.6863	85.6323	272.9606	73.38	166.8736	274.2834	teste_dados	
2137	2015-09-22 20:37:17.102000	1442965037.1	274.6863	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2138	2015-09-22 20:37:21.987000	1442965041.99	274.6863	85.9793	273.6424	73.582	166.8736	274.2834	teste_dados	
2139	2015-09-22 20:37:27.307000	1442965047.31	274.6863	85.6323	273.3015	73.582	166.8736	274.2834	teste_dados	
2140	2015-09-22 20:37:32.207000	1442965052.21	273.9013	85.9793	272.9606	73.784	166.8736	274.7383	teste_dados	
2141	2015-09-22 20:37:37.090000	1442965057.09	274.2938	85.9793	274.3242	73.582	166.8736	274.2834	teste_dados	
2142	2015-09-22 20:37:41.952000	1442965061.95	274.6863	85.9793	273.3015	73.986	165.757	274.2834	teste_dados	
2143	2015-09-22 20:37:47.323000	1442965067.32	274.2938	85.6323	273.3015	73.38	166.8736	274.2834	teste_dados	
2144	2015-09-22 20:37:52.280000	1442965072.28	275.0788	86.3263	273.3015	73.38	166.8736	274.2834	teste_dados	
2145	2015-09-22 20:37:57.169000	1442965077.17	274.2938	85.6323	272.9606	73.582	166.8736	274.7383	teste_dados	
2146	2015-09-22 20:38:02.057000	1442965082.06	274.2938	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
2147	2015-09-22 20:38:06.963000	1442965086.96	274.2938	85.9793	272.9606	73.784	166.5014	274.7383	teste_dados	
2148	2015-09-22 20:38:12.321000	1442965092.32	274.2938	84.9383	272.9606	73.38	166.8736	274.2834	teste_dados	
2149	2015-09-22 20:38:17.251000	1442965097.25	274.2938	85.9793	272.9606	73.582	166.8736	274.2834	teste_dados	
2150	2015-09-22 20:38:22.181000	1442965102.18	274.6863	85.6323	272.9606	73.582	166.8736	274.7383	teste_dados	
2151	2015-09-22 20:38:27.091000	1442965107.09	274.2938	86.3263	273.3015	73.582	166.8736	274.7383	teste_dados	
2152	2015-09-22 20:38:31.969000	1442965111.97	274.2938	85.9793	273.3015	73.582	166.8736	274.2834	teste_dados	
2153	2015-09-22 20:38:37.399000	1442965117.4	275.0788	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
2154	2015-09-22 20:38:42.306000	1442965122.3	274.6863	85.9793	273.6424	73.582	166.8736	274.7383	teste_dados	
2155	2015-09-22 20:38:47.206000	1442965127.21	274.2938	85.9793	273.6424	73.582	166.8736	274.2834	teste_dados	
2156	2015-09-22 20:38:52.096000	1442965132.1	274.2938	87.0203	273.3015	73.986	166.8736	274.2834	teste_dados	
2157	2015-09-22 20:38:57.045000	1442965137.05	273.9013	84.9383	272.9606	73.582	167.2458	274.7383	teste_dados	
2158	2015-09-22 20:39:01.925000	1442965141.92	273.9013	85.9793	272.9606	73.784	166.8736	274.2834	teste_dados	
2159	2015-09-22 20:39:07.253000	1442965147.25	274.6863	85.9793	272.9606	73.582	166.8736	274.2834	teste_dados	
2160	2015-09-22 20:39:12.156000	1442965152.16	274.6863	85.6323	272.9606	73.38	166.8736	273.8285	teste_dados	
2161	2015-09-22 20:39:17.022000	1442965157.02	274.2938	86.6733	272.9606	73.784	167.2458	274.2834	teste_dados	
2162	2015-09-22 20:39:22.399000	1442965162.4	274.6863	85.9793	273.6424	73.784	166.1292	274.2834	teste_dados	
2163	2015-09-22 20:39:27.302000	1442965167.3	274.6863	85.6323	272.9606	73.582	166.8736	274.2834	teste_dados	
2164	2015-09-22 20:39:32.168000	1442965172.17	274.6863	85.6323	273.9833	73.38	166.8736	274.2834	teste_dados	
2165	2015-09-22 20:39:37.110000	1442965177.11	274.6863	85.9793	272.2788	73.582	166.8736	274.7383	teste_dados	
2166	2015-09-22 20:39:42.029000	1442965182.03	274.2938	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
2167	2015-09-22 20:39:47.377000	1442965187.38	274.2938	85.6323	272.6197	73.582	166.8736	274.2834	teste_dados	
2168	2015-09-22 20:39:52.288000	1442965192.29	274.2938	85.6323	273.6424	73.582	166.5014	274.7383	teste_dados	
2169	2015-09-22 20:39:57.195000	1442965197.19	274.6863	85.6323	273.3015	73.582	166.5014	274.7383	teste_dados	
2170	2015-09-22 20:40:02.062000	1442965202.06	275.0788	86.6733	273.3015	73.582	167.2458	274.2834	teste_dados	
2171	2015-09-22 20:40:07.422000	1442965207.42	274.2938	85.9793	272.6197	73.582	167.618	274.2834	teste_dados	
2172	2015-09-22 20:40:12.328000	1442965212.33	274.6863	85.6323	272.6197	73.582	166.8736	274.7383	teste_dados	
2173	2015-09-22 20:40:17.235000	1442965217.23	274.6863	85.9793	273.3015	73.582	167.618	273.8285	teste_dados	
2174	2015-09-22 20:40:22.145000	1442965222.14	274.2938	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
2175	2015-09-22 20:40:27.073000	1442965227.07	274.2938	85.9793	272.2788	73.582	166.8736	274.2834	teste_dados	
2176	2015-09-22 20:40:31.989000	1442965231.99	274.6863	85.9793	273.6424	73.582	166.1292	274.7383	teste_dados	
2177	2015-09-22 20:40:37.359000	1442965237.36	274.6863	85.6323	272.9606	73.784	166.8736	274.2834	teste_dados	
2178	2015-09-22 20:40:42.308000	1442965242.3	274.6863	85.9793	273.6424	73.582	166.8736	274.7383	teste_dados	
2179	2015-09-22 20:40:47.233000	1442965247.23	274.2938	85.6323	273.3015	73.38	166.8736	274.2834	teste_dados	
2180	2015-09-22 20:40:52.136000	1442965252.14	274.2938	85.6323	272.9606	73.582	166.8736	274.7383	teste_dados	
2181	2015-09-22 20:40:57.076000	1442965257.08	274.6863	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2182	2015-09-22 20:41:02.424000	1442965262.42	274.6863	84.9383	273.3015	73.38	166.8736	274.7383	teste_dados	
2183	2015-09-22 20:41:07.322000	1442965267.32	274.6863	85.6323	273.3015	73.38	166.8736	274.7383	teste_dados	
2184	2015-09-22 20:41:12.258000	1442965272.26	274.2938	85.9793	272.9606	73.784	166.8736	274.2834	teste_dados	
2185	2015-09-22 20:41:17.175000	1442965277.17	274.6863	85.6323	272.9606	73.582	167.618	274.2834	teste_dados	
2186	2015-09-22 20:41:22.129000	1442965282.13	274.6863	85.9793	274.3242	73.582	166.8736	274.2834	teste_dados	
2187	2015-09-22 20:41:27.086000	1442965287.09	274.6863	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2188	2015-09-22 20:41:32.456000	1442965292.46	274.2938	86.3263	273.3015	73.582	166.5014	274.7383	teste_dados	
2189	2015-09-22 20:41:37.365000	1442965297.37	274.2938	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2190	2015-09-22 20:41:42.298000	1442965302.3	274.6863	85.6323	273.3015	73.582	166.8736	275.1932	teste_dados	
2191	2015-09-22 20:41:47.236000	1442965307.24	274.2938	85.9793	273.3015	73.582	166.8736	274.2834	teste_dados	
2192	2015-09-22 20:41:52.156000	1442965312.16	274.2938	85.2853	273.3015	73.178	166.8736	274.7383	teste_dados	
2193	2015-09-22 20:41:57.089000	1442965317.09	274.2938	85.6323	272.9606	73.582	166.8736	274.2834	teste_dados	
2194	2015-09-22 20:42:02.456000	1442965322.46	274.2938	85.9793	273.3015	73.784	167.2458	274.2834	teste_dados	
2195	2015-09-22 20:42:07.374000	1442965327.37	274.6863	85.9793	272.9606	73.582	167.618	274.7383	teste_dados	
2196	2015-09-22 20:42:12.298000	1442965332.3	274.6863	85.6323	272.9606	73.582	166.8736	274.7383	teste_dados	
2197	2015-09-22 20:42:17.225000	1442965337.22	274.2938	85.9793	273.9833	73.582	166.1292	274.7383	teste_dados	
2198	2015-09-22 20:42:22.173000	1442965342.16	274.6863	85.9793	272.9606	73.582	167.2458	273.8285	teste_dados	
2199	2015-09-22 20:42:27.178000	1442965347.18	274.6863	86.3263	273.3015	73.582	166.8736	274.2834	teste_dados	
2200	2015-09-22 20:42:32.318000	1442965352.32	274.6863	85.6323	273.3015	73.582	166.8736	274.7383	teste_dados	
2201	2015-09-22 20:42:37.274000	1442965357.27	275.0788	85.2853	273.3015	73.784	166.8736	274.2834	teste_dados	
2202	2015-09-22 20:42:42.191000	1442965362.19	274.2938	85.9793	272.9606	72.976	166.5014	274.7383	teste_dados	
2203	2015-09-22 20:42:47.131000	1442965367.13	274.2938	85.9793	272.9606	73.582	167.2458	275.1932	teste_dados	
2204	2015-09-22 20:42:52.081000	1442965372.08	274.6863	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2205	2015-09-22 20:42:57.443000	1442965377.44	274.6863	85.6323	273.6424	73.582	166.1292	274.7383	teste_dados	
2206	2015-09-22 20:43:02.413000	1442965382.41	274.6863	85.9793	272.9606	73.582	166.8736	274.7383	teste_dados	
2207	2015-09-22 20:43:07.357000	1442965387.36	274.2938	85.6323	273.6424	73.784	166.5014	274.7383	teste_dados	
2208	2015-09-22 20:43:12.284000	1442965392.28	274.2938	85.9793	274.3242	73.582	166.8736	274.7383	teste_dados	
2209	2015-09-22 20:43:17.214000	1442965397.21	274.2938	85.9793	272.2788	73.582	166.8736	274.2834	teste_dados	
2210	2015-09-22 20:43:22.164000	1442965402.16	274.2938	85.9793	272.6197	73.582	167.2458	274.7383	teste_dados	
2211	2015-09-22 20:43:27.114000	1442965407.1	274.6863	85.2853	272.9606	73.38	166.8736	274.2834	teste_dados	
2212	2015-09-22 20:43:32.500000	1442965412.5	274.2938	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2213	2015-09-22 20:43:37.406000	1442965417.41	275.0788	86.3263	273.3015	73.784	166.8736	274.7383	teste_dados	
2214	2015-09-22 20:43:42.375000	1442965422.38	273.9013	85.6323	273.3015	73.38	166.5014	274.7383	teste_dados	
2215	2015-09-22 20:43:47.328000	1442965427.33	274.6863	85.9793	272.9606	73.582	167.2458	274.2834	teste_dados	
2216	2015-09-22 20:43:52.268000	1442965432.27	274.2938	85.9793	272.9606	73.582	167.618	274.7383	teste_dados	
2217	2015-09-22 20:43:57.188000	1442965437.19	274.6863	85.6323	272.9606	73.784	166.8736	274.7383	teste_dados	
2218	2015-09-22 20:44:02.135000	1442965442.13	274.2938	85.6323	272.9606	73.582	166.8736	274.7383	teste_dados	
2219	2015-09-22 20:44:07.532000	1442965447.53	274.2938	86.3263	272.9606	73.784	167.2458	274.2834	teste_dados	
2220	2015-09-22 20:44:12.451000	1442965452.45	274.6863	85.9793	271.9379	73.582	166.8736	274.7383	teste_dados	
2221	2015-09-22 20:44:17.410000	1442965457.41	274.6863	85.6323	272.9606	73.38	166.5014	274.7383	teste_dados	
2222	2015-09-22 20:44:22.377000	1442965462.37	275.0788	85.6323	272.9606	73.582	166.8736	274.2834	teste_dados	
2223	2015-09-22 20:44:27.330000	1442965467.33	274.2938	85.6323	273.3015	73.582	166.8736	274.7383	teste_dados	
2224	2015-09-22 20:44:32.456000	1442965472.46	274.2938	85.9793	273.3015	73.582	166.8736	274.2834	teste_dados	
2225	2015-09-22 20:44:37.430000	1442965477.43	274.6863	86.6733	273.3015	73.784	166.5014	275.1932	teste_dados	
2226	2015-09-22 20:44:42.377000	1442965482.38	274.6863	85.9793	272.2788	73.582	166.8736	274.2834	teste_dados	
2227	2015-09-22 20:44:47.499000	1442965487.5	274.6863	85.2853	273.3015	73.38	166.8736	274.2834	teste_dados	
2228	2015-09-22 20:44:52.456000	1442965492.46	274.2938	86.3263	272.9606	73.582	166.8736	274.7383	teste_dados	
2229	2015-09-22 20:44:57.403000	1442965497.4	274.6863	85.9793	272.9606	73.986	167.2458	274.2834	teste_dados	
2230	2015-09-22 20:45:02.355000	1442965502.36	274.6863	85.9793	272.9606	73.178	167.2458	274.7383	teste_dados	
2231	2015-09-22 20:45:07.323000	1442965507.32	274.2938	85.6323	272.9606	73.784	166.8736	274.7383	teste_dados	
2232	2015-09-22 20:45:12.303000	1442965512.3	274.2938	85.6323	273.6424	73.582	166.8736	274.2834	teste_dados	
2233	2015-09-22 20:45:17.279000	1442965517.28	274.2938	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2234	2015-09-22 20:45:22.259000	1442965522.26	274.2938	85.9793	273.3015	73.582	166.8736	274.7383	teste_dados	
2235	2015-09-22 20:45:27.206000	1442965527.21	274.6863	85.9793	272.9606	73.582	166.8736	274.2834	teste_dados	
2236	2015-09-22 20:45:32.133000	1442965532.13	274.6863	85.9793	272.9606	73.582	166.8736	274.2834	teste_dados	
2237	2015-09-22 20:45:37.539000	1442965537.54	274.6863	85.9793	273.3015	73.784	166.5014	274.7383	teste_dados	
