chave,Data e horario completo,t_0,s1,s2,s3,s4,s5,s6,experimento
4100,2015-09-10 13:43:45.152462,1441903425.147776,43.896300000000004,30.8063,44.8985,30.556000000000004,42.5588,33.64130000000001,
4101,2015-09-10 13:43:55.354387,1441903435.349403,43.896300000000004,30.8063,44.8985,30.354,42.5588,33.64130000000001,
4102,2015-09-10 13:44:06.106498,1441903446.101738,43.5038,31.1533,44.557599999999994,30.556000000000004,42.5588,33.64130000000001,
4103,2015-09-10 13:44:16.274341,1441903456.269266,43.5038,31.1533,44.557599999999994,30.556000000000004,42.5588,33.64130000000001,
4104,2015-09-10 13:44:27.029865,1441903467.025268,43.896300000000004,30.4593,44.557599999999994,30.354,42.5588,33.64130000000001,
4105,2015-09-10 13:44:37.196480,1441903477.191858,43.5038,30.8063,44.557599999999994,30.354,42.5588,33.64130000000001,
4106,2015-09-10 13:44:48.073311,1441903488.068478,43.5038,31.1533,44.216699999999996,30.758000000000003,42.1866,33.64130000000001,
4107,2015-09-10 13:44:58.291501,1441903498.286433,44.2888,31.1533,44.216699999999996,30.556000000000004,42.1866,33.64130000000001,
4108,2015-09-10 13:45:08.979493,1441903508.974544,44.2888,31.1533,44.216699999999996,30.556000000000004,42.1866,33.64130000000001,
4109,2015-09-10 13:45:19.208211,1441903519.202519,43.896300000000004,31.1533,44.557599999999994,30.354,42.1866,33.64130000000001,
4110,2015-09-10 13:45:29.894628,1441903529.889735,43.896300000000004,31.1533,43.8758,30.556000000000004,42.1866,33.186400000000006,
4111,2015-09-10 13:45:40.076654,1441903540.071742,43.896300000000004,31.1533,44.216699999999996,30.354,42.1866,33.186400000000006,
4112,2015-09-10 13:45:50.934167,1441903550.929252,43.896300000000004,30.8063,44.216699999999996,30.354,42.1866,33.186400000000006,
4113,2015-09-10 13:46:01.156739,1441903561.151613,43.896300000000004,30.8063,44.216699999999996,30.354,42.1866,33.186400000000006,
4114,2015-09-10 13:46:11.948237,1441903571.94277,43.1113,30.8063,43.8758,30.354,41.8144,33.186400000000006,
4115,2015-09-10 13:46:22.133658,1441903582.128726,43.1113,30.4593,43.8758,30.354,42.1866,33.186400000000006,
4116,2015-09-10 13:46:32.791357,1441903592.786658,43.5038,30.8063,43.8758,30.354,42.1866,33.186400000000006,
4117,2015-09-10 13:46:43.023113,1441903603.015145,43.1113,30.4593,43.53489999999999,30.354,42.1866,33.186400000000006,
4118,2015-09-10 13:46:53.800075,1441903613.79482,43.1113,30.4593,43.53489999999999,30.152,41.8144,33.186400000000006,
4119,2015-09-10 13:47:04.021942,1441903624.016772,43.1113,30.4593,43.53489999999999,30.354,41.8144,33.186400000000006,
4120,2015-09-10 13:47:14.804271,1441903634.798754,42.7188,30.112299999999998,43.53489999999999,30.354,41.8144,33.186400000000006,
4121,2015-09-10 13:47:24.991211,1441903644.986432,42.7188,30.8063,43.53489999999999,30.556000000000004,41.8144,33.64130000000001,
4122,2015-09-10 13:47:35.752117,1441903655.74724,43.1113,30.4593,43.53489999999999,30.354,41.4422,33.186400000000006,
4123,2015-09-10 13:47:45.944397,1441903665.939423,43.5038,31.1533,43.193999999999996,30.556000000000004,41.4422,33.186400000000006,
4124,2015-09-10 13:47:56.693551,1441903676.688112,43.5038,30.8063,43.53489999999999,30.354,41.4422,33.186400000000006,
4125,2015-09-10 13:48:06.895845,1441903686.890687,42.7188,30.4593,43.53489999999999,30.152,41.4422,33.186400000000006,
4126,2015-09-10 13:48:17.603335,1441903697.597689,42.7188,30.112299999999998,43.193999999999996,30.152,41.4422,33.186400000000006,
4127,2015-09-10 13:48:27.866206,1441903707.860441,42.7188,30.8063,42.8531,30.354,41.4422,33.186400000000006,
4128,2015-09-10 13:48:38.514132,1441903718.508629,43.1113,30.4593,43.193999999999996,30.354,41.4422,33.186400000000006,
4129,2015-09-10 13:48:48.754567,1441903728.749462,42.3263,30.4593,42.8531,30.152,41.4422,33.186400000000006,
4130,2015-09-10 13:48:59.350619,1441903739.345599,42.7188,30.4593,43.193999999999996,30.152,41.4422,33.186400000000006,
4131,2015-09-10 13:49:09.619062,1441903749.613572,42.3263,30.112299999999998,43.193999999999996,30.152,41.4422,33.186400000000006,
4132,2015-09-10 13:49:20.413902,1441903760.408344,42.3263,30.112299999999998,42.8531,30.152,41.4422,33.186400000000006,
4133,2015-09-10 13:49:30.638579,1441903770.633386,43.1113,30.8063,42.8531,30.152,41.07,32.731500000000004,
4134,2015-09-10 13:49:41.394090,1441903781.388216,42.3263,30.4593,43.193999999999996,29.950000000000003,41.07,33.186400000000006,
4135,2015-09-10 13:49:51.624348,1441903791.619162,42.3263,30.8063,42.8531,30.152,41.07,33.186400000000006,
4136,2015-09-10 13:50:02.375373,1441903802.369623,42.3263,30.4593,42.8531,29.950000000000003,40.6978,33.186400000000006,
4137,2015-09-10 13:50:12.625515,1441903812.620172,42.7188,30.4593,42.51219999999999,30.152,40.6978,33.186400000000006,
4138,2015-09-10 13:50:23.243696,1441903823.2384,42.7188,30.4593,42.51219999999999,30.152,41.07,33.186400000000006,
4139,2015-09-10 13:50:33.465166,1441903833.459892,42.7188,30.4593,42.171299999999995,30.152,40.6978,33.186400000000006,
4140,2015-09-10 13:50:44.147932,1441903844.142681,42.7188,30.4593,42.171299999999995,30.152,40.6978,33.186400000000006,
4141,2015-09-10 13:50:54.403582,1441903854.398176,41.9338,30.112299999999998,42.51219999999999,29.950000000000003,41.07,33.186400000000006,
4142,2015-09-10 13:51:05.138435,1441903865.13264,42.3263,30.112299999999998,42.171299999999995,29.950000000000003,41.07,32.731500000000004,
4143,2015-09-10 13:51:15.357901,1441903875.352542,41.9338,30.112299999999998,42.51219999999999,29.748000000000005,40.6978,32.731500000000004,
4144,2015-09-10 13:51:26.047663,1441903886.04186,42.3263,30.112299999999998,42.51219999999999,29.950000000000003,40.6978,32.2766,
4145,2015-09-10 13:51:36.292130,1441903896.286869,41.9338,30.112299999999998,42.171299999999995,29.748000000000005,40.6978,32.2766,
4146,2015-09-10 13:51:47.066425,1441903907.060946,41.5413,30.4593,42.171299999999995,29.950000000000003,40.6978,32.731500000000004,
4147,2015-09-10 13:51:57.351353,1441903917.34599,42.3263,30.4593,42.171299999999995,29.950000000000003,40.3256,32.731500000000004,
4148,2015-09-10 13:52:07.975188,1441903927.969626,41.9338,30.4593,41.8304,30.152,40.3256,32.731500000000004,
4149,2015-09-10 13:52:18.233926,1441903938.228318,41.9338,30.112299999999998,42.171299999999995,30.152,40.3256,32.731500000000004,
4150,2015-09-10 13:52:28.952969,1441903948.947526,41.9338,30.112299999999998,41.8304,29.950000000000003,40.3256,33.186400000000006,
4151,2015-09-10 13:52:39.241475,1441903959.235322,41.5413,30.4593,41.8304,29.950000000000003,40.3256,33.186400000000006,
4152,2015-09-10 13:52:50.001856,1441903969.996459,41.5413,30.4593,41.8304,29.748000000000005,40.3256,33.186400000000006,
4153,2015-09-10 13:53:00.258718,1441903980.253256,41.5413,30.4593,41.8304,29.950000000000003,40.3256,33.186400000000006,
4154,2015-09-10 13:53:10.882594,1441903990.877117,41.1488,30.4593,41.4895,29.950000000000003,40.3256,33.186400000000006,
4155,2015-09-10 13:53:21.133918,1441904001.12826,40.7563,30.4593,41.4895,29.748000000000005,40.3256,33.186400000000006,
4156,2015-09-10 13:53:31.916827,1441904011.911112,41.9338,30.4593,41.148599999999995,29.950000000000003,39.9534,32.731500000000004,
4157,2015-09-10 13:53:42.191771,1441904022.186245,41.5413,30.112299999999998,41.4895,29.748000000000005,39.9534,32.2766,
4158,2015-09-10 13:53:52.958565,1441904032.952874,41.1488,30.112299999999998,41.148599999999995,29.950000000000003,40.3256,32.2766,
4159,2015-09-10 13:54:03.238081,1441904043.232317,41.5413,30.4593,41.148599999999995,29.950000000000003,39.9534,32.731500000000004,
4160,2015-09-10 13:54:13.959827,1441904053.953878,41.5413,30.4593,41.4895,29.748000000000005,39.9534,32.731500000000004,
4161,2015-09-10 13:54:24.235851,1441904064.230026,40.7563,30.112299999999998,41.4895,29.546,39.9534,32.731500000000004,
4162,2015-09-10 13:54:34.929206,1441904074.923495,41.1488,30.112299999999998,41.4895,29.748000000000005,39.9534,32.2766,
4163,2015-09-10 13:54:45.238561,1441904085.232419,40.7563,30.112299999999998,41.4895,29.546,39.9534,32.731500000000004,
4164,2015-09-10 13:54:55.924954,1441904095.919255,41.1488,30.112299999999998,41.4895,29.748000000000005,39.9534,32.731500000000004,
4165,2015-09-10 13:55:06.237579,1441904106.231419,41.1488,30.112299999999998,41.148599999999995,29.748000000000005,39.9534,32.2766,
4166,2015-09-10 13:55:16.985909,1441904116.979739,41.5413,30.4593,41.148599999999995,29.748000000000005,39.5812,32.2766,
4167,2015-09-10 13:55:27.296537,1441904127.290342,41.1488,30.112299999999998,41.148599999999995,29.748000000000005,39.5812,32.731500000000004,
4168,2015-09-10 13:55:38.039405,1441904138.033262,40.7563,29.765299999999996,41.4895,29.546,39.5812,32.2766,
4169,2015-09-10 13:55:48.305519,1441904148.299817,40.7563,29.765299999999996,41.148599999999995,29.546,39.9534,32.731500000000004,
4170,2015-09-10 13:55:59.022909,1441904159.016685,40.7563,29.765299999999996,41.148599999999995,29.546,39.9534,32.731500000000004,
4171,2015-09-10 13:56:09.370421,1441904169.364207,40.363800000000005,29.765299999999996,40.8077,29.546,39.9534,32.731500000000004,
4172,2015-09-10 13:56:19.976026,1441904179.969708,40.7563,29.765299999999996,41.148599999999995,29.344,39.5812,32.731500000000004,
4173,2015-09-10 13:56:30.243804,1441904190.241089,40.363800000000005,29.765299999999996,40.8077,29.546,39.5812,32.731500000000004,
4174,2015-09-10 13:56:40.886362,1441904200.883707,40.7563,30.112299999999998,40.8077,29.546,39.5812,32.731500000000004,
4175,2015-09-10 13:56:51.170233,1441904211.167563,40.363800000000005,29.765299999999996,40.8077,29.344,39.208999999999996,32.731500000000004,
4176,2015-09-10 13:57:01.905423,1441904221.902467,40.7563,29.765299999999996,40.4668,29.546,39.5812,32.2766,
4177,2015-09-10 13:57:12.202019,1441904232.199228,41.1488,30.112299999999998,40.4668,29.546,39.208999999999996,32.2766,
4178,2015-09-10 13:57:22.835888,1441904242.832893,39.9713,30.112299999999998,40.8077,29.546,39.208999999999996,32.731500000000004,
4179,2015-09-10 13:57:32.821550,1441904252.818603,40.7563,30.4593,40.4668,29.546,39.208999999999996,32.731500000000004,
4180,2015-09-10 13:57:43.818114,1441904263.814933,40.363800000000005,29.765299999999996,40.8077,29.142000000000003,39.208999999999996,32.731500000000004,
4181,2015-09-10 13:57:54.128789,1441904274.12595,39.9713,29.765299999999996,40.4668,29.344,39.5812,32.731500000000004,
4182,2015-09-10 13:58:04.721385,1441904284.718401,39.9713,29.418300000000002,40.4668,29.344,39.208999999999996,32.2766,
4183,2015-09-10 13:58:15.034051,1441904295.031124,39.9713,29.418300000000002,40.4668,29.344,39.208999999999996,32.2766,
4184,2015-09-10 13:58:25.710214,1441904305.707058,40.363800000000005,29.765299999999996,40.4668,29.344,39.208999999999996,32.2766,
4185,2015-09-10 13:58:36.008687,1441904316.00581,39.9713,29.765299999999996,40.4668,29.142000000000003,38.8368,32.2766,
4186,2015-09-10 13:58:46.589784,1441904326.58698,39.9713,29.765299999999996,40.4668,29.142000000000003,38.8368,32.2766,
4187,2015-09-10 13:58:56.971071,1441904336.96795,39.9713,30.112299999999998,40.4668,29.546,38.8368,32.731500000000004,
4188,2015-09-10 13:59:07.651913,1441904347.648952,39.9713,29.765299999999996,40.125899999999994,29.546,39.208999999999996,32.2766,
4189,2015-09-10 13:59:17.957547,1441904357.954625,39.9713,29.765299999999996,40.125899999999994,29.546,38.8368,32.731500000000004,
4190,2015-09-10 13:59:28.598227,1441904368.595195,40.363800000000005,30.112299999999998,40.125899999999994,29.546,38.8368,32.2766,
4191,2015-09-10 13:59:38.957901,1441904378.954682,39.9713,29.765299999999996,40.125899999999994,29.344,38.8368,32.2766,
4192,2015-09-10 13:59:49.586119,1441904389.58269,40.363800000000005,30.112299999999998,40.4668,29.546,38.8368,32.2766,
4193,2015-09-10 13:59:59.934560,1441904399.931342,39.5788,29.765299999999996,40.125899999999994,29.142000000000003,38.4646,32.2766,
4194,2015-09-10 14:00:10.540079,1441904410.536814,39.5788,29.765299999999996,40.125899999999994,29.344,38.8368,32.2766,
4195,2015-09-10 14:00:20.919642,1441904420.915118,39.5788,29.418300000000002,39.785,29.344,38.8368,32.731500000000004,
4196,2015-09-10 14:00:31.475402,1441904431.472004,40.363800000000005,30.112299999999998,39.785,29.546,38.4646,32.731500000000004,
4197,2015-09-10 14:00:41.855700,1441904441.852211,39.5788,29.765299999999996,39.785,29.344,38.4646,32.731500000000004,
4198,2015-09-10 14:00:52.548167,1441904452.545112,39.5788,29.418300000000002,39.4441,29.546,38.8368,32.731500000000004,
4199,2015-09-10 14:01:02.883047,1441904462.879782,39.1863,30.112299999999998,39.785,29.546,38.4646,33.186400000000006,
4200,2015-09-10 14:01:13.505998,1441904473.502537,39.9713,30.112299999999998,39.4441,29.546,38.4646,32.731500000000004,
4201,2015-09-10 14:01:23.857517,1441904483.854295,39.9713,29.765299999999996,39.4441,29.546,38.4646,32.731500000000004,
4202,2015-09-10 14:01:34.554914,1441904494.551376,39.9713,29.418300000000002,39.103199999999994,29.546,38.4646,32.731500000000004,
4203,2015-09-10 14:01:44.897922,1441904504.894695,39.1863,29.418300000000002,39.785,29.142000000000003,38.4646,32.731500000000004,
4204,2015-09-10 14:01:55.540512,1441904515.53728,39.1863,29.418300000000002,39.4441,29.546,38.4646,32.731500000000004,
4205,2015-09-10 14:02:05.932732,1441904525.929222,39.5788,29.418300000000002,39.4441,29.344,38.4646,32.2766,
4206,2015-09-10 14:02:16.646045,1441904536.642441,39.1863,29.418300000000002,39.4441,29.142000000000003,38.0924,32.731500000000004,
4207,2015-09-10 14:02:27.027537,1441904547.024269,39.1863,29.418300000000002,39.785,29.142000000000003,38.0924,32.2766,
4208,2015-09-10 14:02:37.600006,1441904557.596703,39.5788,29.418300000000002,39.4441,29.142000000000003,38.0924,32.2766,
4209,2015-09-10 14:02:47.772959,1441904567.769666,39.1863,29.418300000000002,39.4441,29.344,38.0924,32.2766,
4210,2015-09-10 14:02:58.673493,1441904578.669722,39.9713,30.112299999999998,39.4441,29.344,38.0924,32.2766,
4211,2015-09-10 14:03:19.685438,1441904599.681953,39.1863,29.765299999999996,39.4441,29.344,38.0924,32.2766,
4212,2015-09-10 14:03:30.100339,1441904610.096784,39.5788,29.765299999999996,39.4441,29.344,38.0924,32.2766,
4213,2015-09-10 14:03:40.716930,1441904620.713435,39.5788,30.112299999999998,39.4441,29.344,37.7202,32.2766,
4214,2015-09-10 14:03:51.133578,1441904631.129811,38.793800000000005,29.765299999999996,39.4441,29.142000000000003,38.0924,32.2766,
4215,2015-09-10 14:04:01.673421,1441904641.66994,38.793800000000005,30.112299999999998,39.103199999999994,29.142000000000003,37.7202,32.2766,
4216,2015-09-10 14:04:12.039258,1441904652.035784,39.5788,29.765299999999996,39.4441,29.142000000000003,37.7202,32.2766,
4217,2015-09-10 14:04:22.649147,1441904662.645706,38.793800000000005,29.418300000000002,39.4441,28.940000000000005,37.7202,32.2766,
4218,2015-09-10 14:04:33.058839,1441904673.055243,38.793800000000005,29.418300000000002,39.103199999999994,28.940000000000005,38.0924,31.821700000000007,
4219,2015-09-10 14:04:43.629037,1441904683.625476,39.1863,29.418300000000002,38.762299999999996,29.142000000000003,38.0924,31.821700000000007,
4220,2015-09-10 14:04:54.013693,1441904694.010018,39.1863,29.418300000000002,39.103199999999994,29.142000000000003,37.7202,32.2766,
4221,2015-09-10 14:05:04.663964,1441904704.660045,38.793800000000005,29.418300000000002,39.103199999999994,28.738,37.7202,32.2766,
4222,2015-09-10 14:05:14.617551,1441904714.613962,38.793800000000005,29.0713,38.762299999999996,28.738,37.7202,32.2766,
4223,2015-09-10 14:05:25.552106,1441904725.548522,39.1863,29.418300000000002,39.103199999999994,29.142000000000003,37.7202,31.821700000000007,
4224,2015-09-10 14:05:35.918158,1441904735.914594,39.1863,29.418300000000002,38.762299999999996,29.142000000000003,37.7202,31.821700000000007,
4225,2015-09-10 14:05:46.563299,1441904746.559295,39.1863,29.418300000000002,38.762299999999996,29.142000000000003,37.7202,31.821700000000007,
4226,2015-09-10 14:05:56.564996,1441904756.561389,39.1863,29.418300000000002,38.762299999999996,29.142000000000003,37.348,31.821700000000007,
4227,2015-09-10 14:06:07.505899,1441904767.501855,39.1863,29.418300000000002,38.762299999999996,28.940000000000005,37.7202,31.821700000000007,
4228,2015-09-10 14:06:17.455352,1441904777.451658,38.793800000000005,29.0713,38.4214,28.940000000000005,37.7202,31.821700000000007,
4229,2015-09-10 14:06:28.428272,1441904788.424641,38.793800000000005,29.418300000000002,38.762299999999996,28.940000000000005,37.348,32.2766,
4230,2015-09-10 14:06:38.460244,1441904798.455697,38.4013,29.765299999999996,38.4214,28.940000000000005,37.348,32.2766,
4231,2015-09-10 14:06:49.507243,1441904809.503333,38.793800000000005,29.418300000000002,38.4214,28.940000000000005,37.348,32.2766,
4232,2015-09-10 14:06:59.593488,1441904819.589654,38.793800000000005,29.0713,38.4214,28.940000000000005,37.348,31.821700000000007,
4233,2015-09-10 14:07:10.426524,1441904830.422745,38.793800000000005,29.418300000000002,38.762299999999996,28.940000000000005,37.348,32.2766,
4234,2015-09-10 14:07:31.428415,1441904851.424369,38.4013,29.418300000000002,38.4214,29.142000000000003,37.348,31.821700000000007,
4235,2015-09-10 14:07:41.513710,1441904861.509533,38.793800000000005,29.765299999999996,38.080499999999994,29.142000000000003,36.9758,32.2766,
4236,2015-09-10 14:07:52.389938,1441904872.385854,38.4013,29.0713,38.4214,28.940000000000005,37.348,31.821700000000007,
4237,2015-09-10 14:08:02.411337,1441904882.40751,38.4013,29.0713,38.4214,28.940000000000005,37.348,31.821700000000007,
4238,2015-09-10 14:08:13.304387,1441904893.300482,38.793800000000005,29.418300000000002,38.4214,28.940000000000005,37.348,31.821700000000007,
4239,2015-09-10 14:08:23.340817,1441904903.336643,38.0088,29.418300000000002,38.4214,28.738,36.9758,31.821700000000007,
4240,2015-09-10 14:08:34.321758,1441904914.317569,38.4013,29.418300000000002,38.080499999999994,28.940000000000005,37.348,31.821700000000007,
4241,2015-09-10 14:08:44.374629,1441904924.370394,38.4013,29.0713,38.4214,28.940000000000005,37.348,31.821700000000007,
4242,2015-09-10 14:08:55.374364,1441904935.370078,38.0088,29.0713,38.4214,28.738,36.9758,31.821700000000007,
4243,2015-09-10 14:09:05.379197,1441904945.375217,38.0088,29.765299999999996,38.080499999999994,28.940000000000005,36.9758,32.2766,
4244,2015-09-10 14:09:16.415673,1441904956.411333,38.4013,29.0713,38.080499999999994,28.738,36.9758,31.821700000000007,
4245,2015-09-10 14:09:26.434670,1441904966.430611,38.0088,29.0713,38.080499999999994,28.738,36.9758,31.821700000000007,
