Arquivo gerado automaticamente - Dados do forno - LAFAC USP 
 
 
chave 	 Data e horario completo  	t_0 		s1 	s2 	s3 	s4 	s5 	s6	experimento
4607	2015-09-10 15:17:35.794562	1441909055.79	290.7788	121.0263	242.6205	160.644	274.8116	140.5428	None	
4608	2015-09-10 15:17:45.821262	1441909065.82	289.9938	119.9853	243.3023	159.836	274.4394	138.2683	None	
4609	2015-09-10 15:17:56.782025	1441909076.78	291.9563	118.5973	242.2796	164.28	272.5784	138.7232	None	
4610	2015-09-10 15:18:06.813266	1441909086.81	290.7788	119.9853	242.6205	160.442	273.3228	137.3585	None	
4611	2015-09-10 15:18:17.792699	1441909097.79	291.1713	117.2093	242.6205	165.896	273.695	141.4526	None	
4612	2015-09-10 15:18:27.831569	1441909107.83	291.1713	118.5973	242.2796	162.866	274.0672	142.3624	None	
4613	2015-09-10 15:18:38.907951	1441909118.91	291.5638	118.9443	242.2796	161.856	273.3228	144.182	None	
4614	2015-09-10 15:18:48.937548	1441909128.93	290.3863	119.9853	242.9614	158.422	275.9282	140.5428	None	
4615	2015-09-10 15:18:59.995727	1441909139.99	289.6013	119.6383	242.6205	164.684	277.7892	142.3624	None	
4616	2015-09-10 15:19:10.028985	1441909150.03	291.5638	117.9033	242.6205	164.28	274.4394	149.1859	None	
4617	2015-09-10 15:19:20.982999	1441909160.98	291.5638	121.7203	242.6205	161.25	274.0672	138.7232	None	
4618	2015-09-10 15:19:31.026195	1441909171.02	295.4888	120.3323	242.2796	162.26	274.0672	139.633	None	
4619	2015-09-10 15:19:41.981139	1441909181.98	293.5263	119.9853	241.9387	164.684	272.2062	146.0016	None	
4620	2015-09-10 15:19:52.017787	1441909192.01	295.0963	123.4553	242.2796	161.654	271.4618	146.9114	None	
4621	2015-09-10 15:20:03.008653	1441909203.01	294.7038	124.4963	241.9387	163.27	271.834	143.2722	None	
4622	2015-09-10 15:20:13.057859	1441909213.05	293.5263	122.7613	241.9387	166.502	273.3228	146.0016	None	
4623	2015-09-10 15:20:23.973187	1441909223.97	293.5263	119.6383	241.9387	169.532	272.9506	148.731	None	
4624	2015-09-10 15:20:34.022269	1441909234.02	290.3863	121.3733	242.2796	166.3	273.3228	144.182	None	
4625	2015-09-10 15:20:45.041655	1441909245.04	292.3488	122.7613	242.2796	166.704	272.2062	144.182	None	
4626	2015-09-10 15:20:55.094442	1441909255.09	295.8813	120.3323	241.9387	168.724	271.4618	152.8251	None	
4627	2015-09-10 15:21:06.096584	1441909266.09	294.3113	122.4143	241.9387	166.3	270.7174	152.3702	None	
4628	2015-09-10 15:21:16.153315	1441909276.15	295.0963	124.4963	241.9387	163.27	271.834	150.5506	None	
4629	2015-09-10 15:21:27.149679	1441909287.15	292.7413	127.9663	242.6205	161.654	272.9506	142.3624	None	
4630	2015-09-10 15:21:37.205489	1441909297.2	289.9938	130.0483	242.6205	162.26	274.0672	141.9075	None	
4631	2015-09-10 15:21:48.084693	1441909308.08	289.6013	130.0483	242.9614	161.048	271.834	146.4565	None	
4632	2015-09-10 15:21:58.477412	1441909318.47	292.3488	129.3543	242.2796	162.866	271.834	151.0055	None	
4633	2015-09-10 15:22:09.047819	1441909329.05	291.5638	125.8843	242.2796	165.492	274.0672	140.9977	None	
4634	2015-09-10 15:22:19.438898	1441909339.44	289.6013	121.7203	242.2796	166.3	275.1838	142.8173	None	
4635	2015-09-10 15:22:30.130540	1441909350.13	289.9938	121.7203	242.2796	165.29	272.9506	144.6369	None	
4636	2015-09-10 15:22:51.183360	1441909371.18	290.3863	120.6793	242.6205	166.502	272.9506	151.0055	None	
4637	2015-09-10 15:23:01.576332	1441909381.57	290.7788	118.2503	242.6205	167.512	274.4394	148.2761	None	
4638	2015-09-10 15:23:12.164321	1441909392.16	295.4888	121.0263	242.2796	161.856	271.0896	145.5467	None	
4639	2015-09-10 15:23:22.563606	1441909402.56	291.5638	122.4143	242.9614	161.452	271.4618	145.5467	None	
4640	2015-09-10 15:23:33.205760	1441909413.2	290.7788	121.7203	242.9614	160.644	272.9506	142.3624	None	
4641	2015-09-10 15:23:43.603048	1441909423.6	292.7413	116.8623	242.2796	167.108	272.9506	143.2722	None	
4642	2015-09-10 15:23:54.199324	1441909434.2	293.5263	119.6383	242.2796	165.29	272.5784	145.5467	None	
4643	2015-09-10 15:24:04.597319	1441909444.59	292.3488	121.0263	242.2796	164.886	274.4394	139.633	None	
4644	2015-09-10 15:24:15.195918	1441909455.19	291.9563	123.8023	242.6205	162.26	274.0672	133.2644	None	
4645	2015-09-10 15:24:36.217982	1441909476.21	292.7413	124.8433	242.6205	161.856	274.4394	134.6291	None	
4646	2015-09-10 15:24:46.610300	1441909486.61	290.3863	126.5783	242.6205	162.462	274.8116	140.5428	None	
4647	2015-09-10 15:24:57.212174	1441909497.21	289.2088	122.7613	242.6205	167.916	276.3004	141.9075	None	
4648	2015-09-10 15:25:07.606490	1441909507.6	288.8163	123.8023	242.6205	164.684	275.556	137.8134	None	
4649	2015-09-10 15:25:18.223357	1441909518.22	289.9938	126.5783	242.9614	162.664	275.9282	135.5389	None	
4650	2015-09-10 15:25:28.615781	1441909528.61	291.1713	126.5783	242.6205	162.26	274.8116	134.1742	None	
4651	2015-09-10 15:25:39.215743	1441909539.21	291.5638	121.7203	242.2796	167.714	275.9282	137.3585	None	
4652	2015-09-10 15:25:49.612541	1441909549.61	289.9938	125.8843	242.6205	162.058	275.1838	138.2683	None	
4653	2015-09-10 15:26:00.264510	1441909560.26	291.1713	126.5783	242.2796	166.906	277.0448	135.5389	None	
4654	2015-09-10 15:26:10.661900	1441909570.66	292.3488	130.0483	242.2796	163.472	273.695	136.9036	None	
4655	2015-09-10 15:26:21.272895	1441909581.27	292.7413	132.1303	242.2796	161.856	275.1838	131.8997	None	
4656	2015-09-10 15:26:31.664317	1441909591.66	294.7038	127.6193	241.9387	166.3	275.1838	133.7193	None	
4657	2015-09-10 15:26:42.236160	1441909602.23	291.5638	129.3543	242.6205	162.462	275.556	133.7193	None	
4658	2015-09-10 15:27:03.229046	1441909623.23	292.3488	123.1083	241.9387	167.108	274.0672	142.8173	None	
4659	2015-09-10 15:27:13.626113	1441909633.62	290.7788	126.2313	242.6205	165.492	274.4394	141.4526	None	
4660	2015-09-10 15:27:24.374300	1441909644.37	290.7788	126.9253	242.2796	167.512	272.9506	141.9075	None	
4661	2015-09-10 15:27:45.374648	1441909665.37	292.7413	125.5373	242.2796	168.724	273.3228	142.8173	None	
4662	2015-09-10 15:27:55.557568	1441909675.55	293.1338	127.9663	242.2796	168.926	273.3228	137.8134	None	
4663	2015-09-10 15:28:06.449465	1441909686.45	292.7413	127.2723	242.6205	164.482	274.0672	138.7232	None	
4664	2015-09-10 15:28:16.842220	1441909696.84	292.7413	127.2723	242.2796	164.886	273.695	138.7232	None	
4665	2015-09-10 15:28:27.433431	1441909707.43	290.7788	122.4143	242.2796	168.724	275.556	138.7232	None	
4666	2015-09-10 15:28:48.507576	1441909728.5	290.7788	125.1903	242.6205	165.088	272.9506	138.2683	None	
4667	2015-09-10 15:29:09.495957	1441909749.49	294.3113	125.1903	241.9387	167.916	272.9506	131.8997	None	
4668	2015-09-10 15:29:19.889971	1441909759.89	290.7788	125.5373	242.2796	168.118	274.4394	133.2644	None	
4669	2015-09-10 15:29:30.503317	1441909770.5	291.5638	125.1903	241.9387	166.906	274.0672	137.8134	None	
4670	2015-09-10 15:29:51.472495	1441909791.47	291.1713	119.6383	242.2796	169.33	272.5784	145.0918	None	
4671	2015-09-10 15:30:01.869519	1441909801.87	293.9188	121.0263	242.2796	168.926	272.9506	140.5428	None	
4672	2015-09-10 15:30:12.449935	1441909812.45	291.1713	123.4553	242.6205	167.714	275.9282	139.633	None	
4673	2015-09-10 15:30:22.843087	1441909822.84	289.6013	125.8843	242.6205	168.522	275.9282	144.182	None	
4674	2015-09-10 15:30:33.462645	1441909833.46	289.6013	131.7833	242.9614	164.886	274.4394	141.9075	None	
4675	2015-09-10 15:30:54.427397	1441909854.42	291.1713	129.3543	242.6205	169.33	273.695	135.9938	None	
4676	2015-09-10 15:31:15.437737	1441909875.43	289.6013	129.3543	242.6205	167.916	272.9506	138.7232	None	
4677	2015-09-10 15:31:36.507047	1441909896.5	287.6388	131.4363	242.9614	162.058	275.556	137.3585	None	
4678	2015-09-10 15:31:57.535881	1441909917.53	291.9563	130.3953	242.6205	164.28	274.4394	136.9036	None	
4679	2015-09-10 15:32:18.547873	1441909938.54	291.1713	127.6193	242.2796	164.482	274.4394	140.9977	None	
4680	2015-09-10 15:32:28.517656	1441909948.51	291.5638	125.5373	242.6205	162.058	275.1838	140.9977	None	
4681	2015-09-10 15:32:39.595430	1441909959.59	293.5263	124.8433	242.2796	166.906	275.1838	140.0879	None	
4682	2015-09-10 15:33:00.592628	1441909980.59	293.5263	125.1903	242.2796	166.098	275.9282	143.2722	None	
4683	2015-09-10 15:33:21.650984	1441910001.65	294.3113	127.2723	242.6205	162.462	274.8116	140.0879	None	
4684	2015-09-10 15:33:42.772002	1441910022.77	293.1338	125.1903	241.9387	167.714	276.3004	145.5467	None	
4685	2015-09-10 15:34:03.798707	1441910043.79	295.4888	122.4143	242.2796	165.492	276.3004	144.6369	None	
4686	2015-09-10 15:34:13.850215	1441910053.85	295.4888	123.1083	242.2796	166.704	275.556	140.0879	None	
4687	2015-09-10 15:34:24.907591	1441910064.9	294.7038	122.4143	241.9387	168.118	275.9282	144.182	None	
4688	2015-09-10 15:34:34.891348	1441910074.89	292.3488	123.8023	242.2796	167.108	277.0448	141.4526	None	
4689	2015-09-10 15:34:46.002518	1441910086.0	295.4888	125.1903	242.2796	165.896	275.1838	136.4487	None	
4690	2015-09-10 15:35:07.016770	1441910107.01	293.5263	126.5783	242.6205	161.452	275.9282	140.9977	None	
4691	2015-09-10 15:35:28.112882	1441910128.11	292.3488	127.2723	242.2796	162.664	278.9058	139.633	None	
4692	2015-09-10 15:35:38.103356	1441910138.1	292.3488	128.6603	242.6205	161.856	275.9282	141.4526	None	
4693	2015-09-10 15:35:49.193321	1441910149.19	291.1713	126.9253	242.6205	163.472	277.0448	143.2722	None	
4694	2015-09-10 15:36:10.391076	1441910170.39	294.3113	123.4553	242.2796	168.118	277.417	141.4526	None	
4695	2015-09-10 15:36:20.509098	1441910180.51	293.5263	126.2313	242.2796	162.866	277.0448	139.1781	None	
4696	2015-09-10 15:36:31.382742	1441910191.38	290.7788	125.1903	242.9614	163.674	277.417	143.2722	None	
4697	2015-09-10 15:36:52.414829	1441910212.41	293.5263	124.1493	242.6205	163.472	275.556	141.9075	None	
4698	2015-09-10 15:37:13.463277	1441910233.46	289.2088	122.7613	243.3023	164.886	277.417	139.1781	None	
4699	2015-09-10 15:37:38.316790	1441910258.31	290.3863	123.1083	243.3023	165.896	274.8116	146.9114	None	
4700	2015-09-10 15:37:58.536589	1441910278.53	290.3863	131.4363	243.3023	163.876	274.8116	143.7271	None	
4701	2015-09-10 15:38:08.511876	1441910288.51	291.1713	130.0483	242.9614	164.482	274.8116	142.3624	None	
4702	2015-09-10 15:38:18.665640	1441910298.66	291.9563	125.1903	242.9614	170.138	275.1838	144.6369	None	
4703	2015-09-10 15:38:28.647257	1441910308.64	290.3863	129.0073	242.9614	169.936	275.1838	142.8173	None	
4704	2015-09-10 15:38:38.477219	1441910318.47	290.7788	127.6193	242.9614	167.31	274.8116	143.2722	None	
4705	2015-09-10 15:38:48.455634	1441910328.45	294.3113	128.6603	242.6205	168.118	274.4394	141.9075	None	
4706	2015-09-10 15:38:58.618128	1441910338.61	292.3488	131.7833	242.9614	164.078	274.4394	140.5428	None	
4707	2015-09-10 15:39:08.610837	1441910348.61	289.6013	129.7013	243.3023	164.078	275.556	139.633	None	
4708	2015-09-10 15:39:19.690014	1441910359.69	291.1713	134.5593	242.9614	167.108	274.0672	139.633	None	
4709	2015-09-10 15:39:40.819203	1441910380.81	289.9938	126.2313	242.9614	169.936	276.3004	142.8173	None	
4710	2015-09-10 15:39:50.798674	1441910390.79	288.4238	129.0073	242.9614	167.108	276.3004	142.8173	None	
4711	2015-09-10 15:40:01.924725	1441910401.92	289.2088	129.7013	242.9614	169.936	276.6726	139.633	None	
4712	2015-09-10 15:40:23.048245	1441910423.04	289.9938	125.1903	242.9614	170.946	276.3004	145.0918	None	
4713	2015-09-10 15:40:44.155716	1441910444.15	290.7788	128.3133	243.3023	166.3	272.9506	142.3624	None	
4714	2015-09-10 15:40:54.139508	1441910454.13	290.3863	127.9663	243.3023	166.704	272.5784	142.8173	None	
4715	2015-09-10 15:41:05.267155	1441910465.26	292.3488	124.1493	242.6205	170.946	274.0672	144.6369	None	
4716	2015-09-10 15:41:26.279278	1441910486.28	292.7413	125.5373	242.6205	171.148	272.5784	141.9075	None	
4717	2015-09-10 15:41:47.324675	1441910507.32	292.3488	126.9253	242.9614	166.3	274.0672	139.633	None	
4718	2015-09-10 15:41:57.309284	1441910517.3	292.3488	126.5783	242.6205	170.138	272.9506	140.5428	None	
4719	2015-09-10 15:42:08.334865	1441910528.33	291.1713	125.8843	242.9614	165.694	272.5784	142.8173	None	
4720	2015-09-10 15:42:18.316989	1441910538.31	294.7038	128.3133	242.6205	167.512	273.3228	138.7232	None	
4721	2015-09-10 15:42:29.432656	1441910549.43	291.9563	127.2723	242.6205	167.31	274.8116	144.6369	None	
4722	2015-09-10 15:42:39.420044	1441910559.42	291.5638	130.3953	242.9614	165.492	273.3228	142.8173	None	
4723	2015-09-10 15:42:50.550919	1441910570.55	291.9563	129.3543	242.9614	166.906	274.0672	146.4565	None	
4724	2015-09-10 15:43:00.533879	1441910580.53	291.1713	128.3133	242.6205	167.512	274.8116	145.0918	None	
4725	2015-09-10 15:43:11.679090	1441910591.67	291.9563	128.6603	242.9614	164.886	274.0672	142.8173	None	
4726	2015-09-10 15:43:21.667889	1441910601.66	291.9563	129.7013	242.6205	168.522	275.1838	140.9977	None	
4727	2015-09-10 15:43:32.607608	1441910612.6	291.1713	126.9253	242.6205	170.542	276.3004	146.9114	None	
4728	2015-09-10 15:43:42.595418	1441910622.59	292.3488	126.9253	242.6205	169.734	275.1838	147.3663	None	
4729	2015-09-10 15:43:53.605277	1441910633.6	291.9563	124.8433	242.6205	170.946	275.556	148.2761	None	
4730	2015-09-10 15:44:03.598938	1441910643.59	292.3488	124.4963	242.6205	171.148	275.556	147.8212	None	
4731	2015-09-10 15:44:14.742170	1441910654.74	290.7788	128.6603	242.6205	170.138	274.4394	143.7271	None	
4732	2015-09-10 15:44:24.730617	1441910664.73	291.1713	129.0073	242.6205	171.148	273.695	144.6369	None	
4733	2015-09-10 15:44:35.600631	1441910675.6	290.3863	127.2723	242.9614	168.32	273.695	146.9114	None	
4734	2015-09-10 15:44:45.602546	1441910685.6	289.6013	130.7423	243.3023	166.098	273.695	144.6369	None	
4735	2015-09-10 15:44:55.570280	1441910695.57	292.3488	127.9663	242.9614	168.724	272.5784	142.3624	None	
4736	2015-09-10 15:45:17.309895	1441910717.31	286.4613	124.4963	240.916	167.512	271.0896	142.8173	None	
4737	2015-09-10 15:45:27.706701	1441910727.7	286.4613	124.8433	241.2569	167.108	271.4618	141.4526	None	
4738	2015-09-10 15:45:38.189597	1441910738.19	286.0688	123.4553	240.916	166.3	274.0672	140.9977	None	
4739	2015-09-10 15:45:48.577811	1441910748.58	287.2463	124.4963	241.2569	164.28	272.9506	140.5428	None	
4740	2015-09-10 15:45:59.063666	1441910759.06	288.0313	124.8433	241.5978	161.25	271.834	139.1781	None	
4741	2015-09-10 15:46:19.992140	1441910779.99	290.7788	121.7203	242.2796	156.604	275.556	135.084	None	
4742	2015-09-10 15:46:30.383381	1441910790.38	291.9563	119.9853	242.2796	155.392	280.0224	130.9899	None	
4743	2015-09-10 15:46:40.851175	1441910800.85	295.0963	119.2913	242.6205	150.746	279.278	129.6252	None	
4744	2015-09-10 15:46:51.233834	1441910811.23	293.5263	116.8623	243.6432	149.332	283.3722	128.2605	None	
4745	2015-09-10 15:47:01.758257	1441910821.75	295.0963	117.5563	243.9841	145.696	286.3498	126.4409	None	
4746	2015-09-10 15:47:12.146919	1441910832.14	295.4888	117.2093	244.6659	141.656	290.8162	124.6213	None	
4747	2015-09-10 15:47:22.611614	1441910842.61	297.8438	113.3923	245.6886	141.252	290.444	123.2566	None	
4748	2015-09-10 15:47:33.003589	1441910853.0	300.9838	109.9223	246.0295	137.414	287.4664	120.5272	None	
4749	2015-09-10 15:47:43.452450	1441910863.45	301.7688	112.6983	247.734	132.768	285.9776	120.0723	None	
4750	2015-09-10 15:47:53.841200	1441910873.84	302.9463	111.3103	248.7567	130.546	284.1166	119.1625	None	
4751	2015-09-10 15:48:04.403779	1441910884.4	302.9463	108.8813	251.143	129.536	280.7668	118.2527	None	
4752	2015-09-10 15:48:25.337092	1441910905.33	300.9838	104.3703	255.2338	124.688	271.0896	116.4331	None	
4753	2015-09-10 15:48:46.278651	1441910926.28	299.4138	102.6353	261.7109	120.446	264.0178	112.7939	None	
4754	2015-09-10 15:48:56.669883	1441910936.67	296.6663	100.9003	267.1653	119.84	261.0402	110.9743	None	
4755	2015-09-10 15:49:07.152149	1441910947.15	296.6663	100.2063	267.1653	117.214	255.4572	108.2449	None	
4756	2015-09-10 15:49:17.548886	1441910957.55	295.0963	97.0833	266.1426	116.608	251.363	106.4253	None	
4757	2015-09-10 15:49:28.190506	1441910968.19	293.9188	96.3893	263.0745	116.204	248.3854	106.8802	None	
4758	2015-09-10 15:49:49.193873	1441910989.19	288.8163	101.2473	253.8702	116.608	245.78	113.7037	None	
4759	2015-09-10 15:50:10.163019	1441911010.16	286.0688	96.0423	247.734	116.204	239.8248	113.2488	None	
4760	2015-09-10 15:50:31.105430	1441911031.1	283.7138	99.1653	237.8479	112.164	234.614	110.5194	None	
4761	2015-09-10 15:50:41.497738	1441911041.49	281.7513	100.2063	236.4843	110.548	232.0086	109.6096	None	
4762	2015-09-10 15:50:52.033908	1441911052.03	279.0038	95.3483	237.1661	109.74	227.9144	107.3351	None	
4763	2015-09-10 15:51:02.429447	1441911062.43	278.2188	99.1653	233.7571	107.922	226.4256	107.79	None	
4764	2015-09-10 15:51:13.031343	1441911073.03	279.3963	98.4713	229.3254	106.104	223.448	105.5155	None	
4765	2015-09-10 15:51:23.420269	1441911083.42	278.2188	99.8593	228.9845	103.68	220.8426	100.9665	None	
4766	2015-09-10 15:51:34.012059	1441911094.01	275.8638	96.3893	228.3027	103.074	218.2372	99.1469	None	
4767	2015-09-10 15:51:44.409630	1441911104.41	275.0788	98.4713	225.9164	101.862	215.6318	97.3273	None	
4768	2015-09-10 15:51:54.940305	1441911114.94	271.9388	98.1243	225.9164	102.266	213.0264	95.5077	None	
4769	2015-09-10 15:52:05.331182	1441911125.33	270.7613	96.3893	222.8483	102.064	210.421	95.5077	None	
4770	2015-09-10 15:52:15.936289	1441911135.93	270.3688	96.3893	219.4393	101.862	207.8156	94.143	None	
4771	2015-09-10 15:52:37.027515	1441911157.02	266.4438	97.7773	216.3712	99.438	204.4658	93.2332	None	
4772	2015-09-10 15:52:58.024733	1441911178.01	265.2663	95.6953	211.2577	96.812	199.255	91.8685	None	
4773	2015-09-10 15:53:18.934625	1441911198.92	261.3413	97.0833	208.8714	96.408	196.2774	90.0489	None	
4774	2015-09-10 15:53:39.919114	1441911219.92	260.9488	91.5313	203.417	96.408	192.1832	88.2293	None	
4775	2015-09-10 15:53:50.315324	1441911230.31	259.7713	89.1023	201.7125	95.6	189.95	88.6842	None	
4776	2015-09-10 15:54:00.902966	1441911240.9	257.4163	88.0613	196.599	95.398	189.5778	89.1391	None	
4777	2015-09-10 15:54:21.880236	1441911261.88	254.2763	86.6733	195.5763	96.206	186.228	87.7744	None	
4778	2015-09-10 15:54:32.273868	1441911272.27	255.4538	87.0203	190.8037	93.58	184.7392	90.0489	None	
4779	2015-09-10 15:54:42.898863	1441911282.9	253.0988	84.2443	191.8264	92.772	182.506	88.2293	None	
4780	2015-09-10 15:54:53.293138	1441911293.29	252.3138	85.9793	190.4628	91.964	181.3894	89.594	None	
4781	2015-09-10 15:55:03.787311	1441911303.78	249.5663	88.0613	190.4628	90.752	180.2728	86.8646	None	
4782	2015-09-10 15:55:24.761015	1441911324.76	248.7813	85.2853	190.4628	89.54	177.2952	86.8646	None	
4783	2015-09-10 15:55:45.743639	1441911345.74	244.8563	84.5913	187.0538	88.126	175.4342	83.6803	None	
4784	2015-09-10 15:56:06.740708	1441911366.74	242.5013	83.2033	184.3266	86.51	172.8288	85.045	None	
4785	2015-09-10 15:56:27.694846	1441911387.69	242.8938	84.2443	179.554	85.096	169.479	84.1352	None	
4786	2015-09-10 15:56:48.610798	1441911408.61	242.1088	80.4273	177.8495	85.096	166.5014	81.4058	None	
4787	2015-09-10 15:56:59.007974	1441911419.0	240.9313	81.4683	177.1677	84.692	165.3848	81.4058	None	
4788	2015-09-10 15:57:09.556844	1441911429.55	238.9688	84.2443	176.8268	82.672	165.3848	80.9509	None	
4789	2015-09-10 15:57:30.417862	1441911450.41	238.1838	82.5093	173.0769	82.066	163.1516	80.9509	None	
4790	2015-09-10 15:57:40.400707	1441911460.4	237.7913	81.1213	173.7587	81.258	162.035	81.4058	None	
4791	2015-09-10 15:57:51.366475	1441911471.36	236.6138	80.0803	171.3724	82.47	160.5462	82.7705	None	
4792	2015-09-10 15:58:12.258562	1441911492.25	236.2213	75.9163	166.5998	81.662	157.1964	80.9509	None	
4793	2015-09-10 15:58:33.195581	1441911513.19	234.2588	78.6923	164.8953	80.652	156.0798	79.1313	None	
4794	2015-09-10 15:58:54.088820	1441911534.08	234.6513	74.8753	164.2135	80.45	153.1022	78.2215	None	
4795	2015-09-10 15:59:14.973715	1441911554.97	233.4738	78.3453	160.4636	77.42	152.3578	75.4921	None	
4796	2015-09-10 15:59:36.013701	1441911576.01	233.4738	78.3453	157.7364	77.218	150.1246	78.2215	None	
4797	2015-09-10 15:59:46.003604	1441911586.0	231.1188	76.6103	159.1	77.622	149.3802	78.2215	None	
4798	2015-09-10 15:59:56.887973	1441911596.88	230.3338	75.9163	158.4182	77.622	148.2636	76.8568	None	
4799	2015-09-10 16:00:17.883862	1441911617.87	230.7263	74.5283	156.7137	77.622	146.0304	77.3117	None	
4800	2015-09-10 16:00:27.859705	1441911627.86	229.9413	74.8753	155.3501	77.622	145.286	77.7666	None	
4801	2015-09-10 16:00:38.901110	1441911638.9	231.1188	76.2633	150.9184	76.814	144.5416	79.1313	None	
4802	2015-09-10 16:00:48.891845	1441911648.89	229.9413	72.0993	151.2593	77.42	142.6806	77.7666	None	
4803	2015-09-10 16:00:59.791228	1441911659.79	228.3713	74.8753	149.5548	76.208	143.0528	76.4019	None	
